,ID,name1,ChEBI,shortname,isLipid,Abbreviation,FixedChain
2116,R-ALL-9026914,"(8S)-cystein-S-yl-(7R,17S)-dihydroxy-(4Z,9,11,13Z,15E,19Z)-docosahexaenoic acid",140270,RCTR3 [cytosol],,NEFA,
2117,R-ALL-9026919,"(7S,17S)-bis(hydroperoxy)-(4Z,8E,10Z,13Z,15E,19Z)-docosahexaenoic acid",140245,"7(S),17(S)-diHp-DHA [cytosol]",,NEFA,
2118,R-ALL-9027040,"(4Z,7Z,10Z,12E,14S,16Z,19Z)-14,22-dihydroxydocosahexaenoic acid",137349,MaR-L1 [cytosol],,NEFA,
2119,R-ALL-9027045,"(4Z,7Z,10Z,12E,14R,16Z,19Z)-14,22-dihydroxydocosahexaenoic acid",137350,MaR-L2 [cytosol],,NEFA,
2120,R-ALL-9027537,"(4Z,7Z,10Z,14E,16Z,19Z)-13-oxodocosahexaenoic acid",140204,13-oxo-DHA [cytosol],,NEFA,
2121,R-ALL-9027626,"(4Z,7Z,10Z,13Z,15E,19Z)-17-oxodocosahexaenoic acid",140238,17-oxo-DHA [cytosol],,NEFA,
2122,R-ALL-9027602,"(7Z,10Z,14E,16Z,19Z)-13-oxodocosapentaenoic acid",140205,13-oxo-DPAn-3 [cytosol],,NEFA,
2123,R-ALL-9027601,"(7Z,10Z,13Z,15E,19Z)-17-oxodocosapentaenoic acid",140239,17-oxo-DPAn-3 [cytosol],,NEFA,
2124,R-ALL-9028200,"(8E,10Z,13Z,16Z,19Z)-7-oxodocosapentaenoic acid",140253,7-oxo-DPAn-3 [cytosol],,NEFA,
2125,R-ALL-9028265,"(4Z,8E,10Z,13Z,16Z,19Z)-7-oxodocosahexaenoic acid",140252,7-oxo-DHA [cytosol],,NEFA,
2126,R-ALL-9028202,"(6E,8Z,11Z,14Z,17Z)-5-oxoicosapentaenoic acid",140244,5-oxo-EPA [cytosol],,NEFA,
2127,R-ALL-9028201,Delta(12)-prostaglandin J3,140274,\u03b412-PGJ3 [cytosol],,NEFA,
2128,R-ALL-9028207,"15-deoxy-Delta(12,14)-prostaglandin J3",140223,15d-PGJ3 [cytosol],,NEFA,
2129,R-ALL-9028230,prostaglandin J3,140267,PGJ3 [cytosol],,NEFA,
2130,R-ALL-9031808,"(7S,14S)-dihydroxy-(4Z,8E,10E,12Z,16Z,19Z)-docosahexaenoic acid",140193,7-epi-MaR1 [extracellular region],,NEFA,
2131,R-ALL-9031818,"(7R,14S)-dihydroxy-(4Z,8E,10E,12Z,16Z,19Z)-docosahexaenoic acid",138249,MaR1 [extracellular region],,NEFA,
2132,R-ALL-9031817,"(13R,14S)-dihydroxy-(4Z,7Z,9E,11E,16Z,19Z)-docosahexaenoic acid",138248,MaR2 [extracellular region],,NEFA,
2133,R-ALL-9031799,"(4Z,7Z,10Z,12E,14R,16Z,19Z)-14,22-dihydroxydocosahexaenoic acid",137350,MaR-L2 [extracellular region],,NEFA,
2134,R-ALL-9031797,"(4Z,7Z,10Z,12E,14S,16Z,19Z)-14,22-dihydroxydocosahexaenoic acid",137349,MaR-L1 [extracellular region],,NEFA,
2135,R-ALL-9031810,"(4Z,7Z,10Z,12E,14S,16Z,19Z,21R)-dihydroxydocosahexaenoic acid",137354,"14(S),21(R)-diHDHA [extracellular region]",,NEFA,
2136,R-ALL-9031820,"(4Z,7Z,10Z,12E,14S,16Z,19Z,21S)-dihydroxydocosahexaenoic acid",137360,"14(S),21(S)-diHDHA [extracellular region]",,NEFA,
2137,R-ALL-9031806,"(4Z,7Z,10Z,12E,14R,16Z,19Z,21R)-dihydroxydocosahexaenoic acid",137361,"14(R),21(R)-diHDHA [extracellular region]",,NEFA,
2138,R-ALL-9031805,"(4Z,7Z,10Z,12E,14R,16Z,19Z,21S)-dihydroxydocosahexaenoic acid",137368,"14(R),21(S)-diHDHA [extracellular region]",,NEFA,
2139,R-ALL-9031814,"(4Z,7Z,10S,11E,13Z,15E,17S,19Z)-10,17-dihydroxydocosahexaenoic acid",138653,PDX [extracellular region],,NEFA,
2140,R-ALL-9031798,aspirin-triggered protectin D1,140202,AT-(N)PD1 [extracellular region],,NEFA,
2141,R-ALL-9031804,protectin D1,138655,(N)PD1 [extracellular region],,NEFA,
2142,R-ALL-9037773,22-hydroxyprotectin D1,140243,22-OH-(N)PD1 [extracellular region],,NEFA,
2143,R-ALL-9031846,"(13R)-S-cysteinylglycinyl-(14S)-hydroxy-(4Z,7Z,9E,11E,16Z,19Z)-docosahexaenoic acid",138206,MCTR2 [extracellular region],,NEFA,
2144,R-ALL-9031847,"(8S)-cystein-S-yl-(7R,17S)-dihydroxy-(4Z,9,11,13Z,15E,19Z)-docosahexaenoic acid",140270,RCTR3 [extracellular region],,NEFA,
2145,R-ALL-9031858,"(8S)-glutathionyl-(7R,17S)-dihydroxy-(4Z,9,11,13Z,15E,19Z)-docosahexaenoic acid",140268,RCTR1 [extracellular region],,NEFA,
2146,R-ALL-9031857,"16(S)-cystein-S-yl,17(R)-hydroxy-(4Z,7Z,10,12,14,19Z)-docosahexaenoic acid",140264,PCTR3 [extracellular region],,NEFA,
2147,R-ALL-9031852,"(8S)-glycinylcystein-S-yl-(7R,17S)-dihydroxy-(4Z,9,11,13Z,15E,19Z)-docosahexaenoic acid",140269,RCTR2 [extracellular region],,NEFA,
2148,R-ALL-9031850,"(13R)-S-glutathionyl-(14S)-hydroxy-(4Z,7Z,9E,11E,16Z,19Z)-docosahexaenoic acid",138202,MCTR1 [extracellular region],,NEFA,
2149,R-ALL-9031851,"(13R)-S-cysteinyl-(14S)-hydroxy-(4Z,7Z,9E,11E,16Z,19Z)-docosahexaenoic acid",138209,MCTR3 [extracellular region],,NEFA,
2150,R-ALL-9031848,"16(S)-glutathionyl-17(R)-hydroxy-(4Z,7Z,10,12,14,19Z)-docosahexaenoic acid",140262,PCTR1 [extracellular region],,NEFA,
2151,R-ALL-9031849,"16(S)-glycinylcystein-S-yl-17(R)-hydroxy-(4Z,7Z,10,12,14,19Z)-docosahexaenoic acid",140263,PCTR2 [extracellular region],,NEFA,
2152,R-ALL-9031891,"7,16,17-trihydroxy-(14E,19Z)-docosa-8,10,12,14,19-pentaenoic acid",140272,RvD2n-3DPA [extracellular region],,NEFA,
2153,R-ALL-9031888,"7,17-dihydroxy-(8Z,15E,19Z)-docosa-8,10,13,15,19-pentaenoic acid",140273,RvD5n-3DPA [extracellular region],,NEFA,
2154,R-ALL-9031902,"(7S,8,17S)-trihydroxy-(15E,19Z)-docosa-9,11,13,15,19-pentaenoic acid",140271,RvD1n-3DPA [extracellular region],,NEFA,
2155,R-ALL-9031895,"(4Z,7Z,10Z,13Z,15E,17S)-17-hydroxydocosapentaenoic acid",138673,17(S)-HDPAn-6 [extracellular region],,NEFA,
2156,R-ALL-9031903,"10(S),17(S)-dihydroxy-omega 6-docosapentaenoic acid",138674,"10(S),17(S)-diHDPAn-6 [extracellular region]",,NEFA,
2157,R-ALL-9031883,"(4Z,7Z,10Z,12E,14S,16Z)-14-hydroxydocosapentaenoic acid",140218,14(S)-HDPAn-6 [extracellular region],,NEFA,
2158,R-ALL-9031886,"14(S),21-dihydroxy-(7Z,10Z,12E,16Z,19Z)-docosapentaenoic acid",140258,MaR3n-3 DPA [extracellular region],,NEFA,
2159,R-ALL-9031882,"13,14(S)-dihydroxy-(7Z,9E,11E,16Z,19Z)-docosapentaenoic acid",140257,MaR2n-3 DPA [extracellular region],,NEFA,
2160,R-ALL-9031898,"(7R,14S)-dihydroxy-(8E,10E,12Z,16Z,19Z)-docosapentaenoic acid",140256,MaR1n-3 DPA [extracellular region],,NEFA,
2161,R-ALL-9031893,"(10R,17S)-dihydroxy-(7Z,11E,13E,15Z,19Z)-docosapentaenoic acid",140265,PD1n-3DPA [extracellular region],,NEFA,
2162,R-ALL-9031901,"16,17(S)-dihydroxy-(7Z,10Z,13E,14E,19Z)-docosapentaenoic acid",140266,PD2n-3DPA [extracellular region],,NEFA,
2163,R-ALL-9032023,resolvin T1,137011,RvT1 [extracellular region],,NEFA,
2164,R-ALL-9032018,resolvin T2,137018,RvT2 [extracellular region],,NEFA,
2165,R-ALL-9032019,resolvin T3,137019,RvT3 [extracellular region],,NEFA,
2166,R-ALL-9032024,resolvin T4,137020,RvT4 [extracellular region],,NEFA,
2167,R-ALL-9037646,lipoxin B4,6499,LXB4 [extracellular region],,NEFA,
2168,R-ALL-416384,lipoxin A4,6498,LXA4 [extracellular region],,NEFA,
2169,R-ALL-9032326,"(4Z,7Z,10Z,13Z,15E,19Z)-17-oxodocosahexaenoic acid",140238,17-oxo-DHA [extracellular region],,NEFA,
2170,R-ALL-9032324,"(4Z,7Z,10Z,14E,16Z,19Z)-13-oxodocosahexaenoic acid",140204,13-oxo-DHA [extracellular region],,NEFA,
2171,R-ALL-9032321,"(4Z,8E,10Z,13Z,16Z,19Z)-7-oxodocosahexaenoic acid",140252,7-oxo-DHA [extracellular region],,NEFA,
2172,R-ALL-9032316,"(8E,10Z,13Z,16Z,19Z)-7-oxodocosapentaenoic acid",140253,7-oxo-DPAn-3 [extracellular region],,NEFA,
2173,R-ALL-9032317,"(7Z,10Z,14E,16Z,19Z)-13-oxodocosapentaenoic acid",140205,13-oxo-DPAn-3 [extracellular region],,NEFA,
2174,R-ALL-9032314,"(7Z,10Z,13Z,15E,19Z)-17-oxodocosapentaenoic acid",140239,17-oxo-DPAn-3 [extracellular region],,NEFA,
2175,R-ALL-9032328,"(6E,8Z,11Z,14Z,17Z)-5-oxoicosapentaenoic acid",140244,5-oxo-EPA [extracellular region],,NEFA,
2176,R-ALL-9032313,"15-deoxy-Delta(12,14)-prostaglandin J3",140223,15d-PGJ3 [extracellular region],,NEFA,
2177,R-MMU-1449658,Serpina6 [extracellular region],UniProtQ06770,Serpina6,,,
2178,R-MMU-1524113,Pitpnb [Golgi membrane],UniProtP53811,Pitpnb,,,
2179,R-MMU-1524106,Pitpnb [endoplasmic reticulum membrane],UniProtP53811,Pitpnb,,,
2180,R-MMU-1605614,Gm2a [lysosomal lumen],UniProtQ60648,Gm2a,,,
2181,R-MMU-1614316,Sumf1 [endoplasmic reticulum lumen],UniProtQ8R0F3,Sumf1,,,
2182,R-MMU-1614305,Sumf2 [endoplasmic reticulum lumen],UniProtQ8BPG6,Sumf2,,,
2183,R-MMU-1614307,Arsa [endoplasmic reticulum lumen],UniProtP50428,Arsa,,,
2184,R-MMU-1614334,Arsa [endoplasmic reticulum lumen],UniProtP50428,Arsa,,,
2185,R-MMU-1609674,Arsj [endoplasmic reticulum lumen],UniProtQ8BM89,Arsj,,,
2186,R-MMU-1609684,Arsk [endoplasmic reticulum lumen],UniProtQ9D2L1,Arsk,,,
2187,R-MMU-1614331,Arsb [endoplasmic reticulum lumen],UniProtP50429,Arsb,,,
2188,R-MMU-1614361,Arsg [endoplasmic reticulum lumen],UniProtQ3TYD4,Arsg,,,
2189,R-MMU-1609671,Arsi [endoplasmic reticulum lumen],UniProtQ32KI9,Arsi,,,
2190,R-MMU-1614360,Arsi [endoplasmic reticulum lumen],UniProtQ32KI9,Arsi,,,
2191,R-MMU-1614304,Arsg [endoplasmic reticulum lumen],UniProtQ3TYD4,Arsg,,,
2192,R-MMU-1614319,Arsj [endoplasmic reticulum lumen],UniProtQ8BM89,Arsj,,,
2193,R-MMU-1614359,Arsa [endoplasmic reticulum lumen],UniProtP50428,Arsa,,,
2194,R-MMU-1614364,Arsk [endoplasmic reticulum lumen],UniProtQ9D2L1,Arsk,,,
2195,R-MMU-1614325,Arsb [endoplasmic reticulum lumen],UniProtP50429,Arsb,,,
2196,R-MMU-54659,phospho-Fasn [cytosol],UniProtP19096,Fasn,,,
2197,R-MMU-2065541,Importin subunit beta-1 [cytosol],UniProtP70168,"Kpnb1, Impnb",,,
2198,R-MMU-1655723,Srebf2 [cytosol],UniProtQ3U1N2,"Srebf2, Srebp2",,,
2199,R-MMU-1655764,Srebf1 [cytosol],UniProtQ9WTN3,"Srebf1, Srebp1",,,
2200,R-MMU-1655755,Srebf1 [nucleoplasm],UniProtQ9WTN3,"Srebf1, Srebp1",,,
2201,R-MMU-1655745,Srebf2 [nucleoplasm],UniProtQ3U1N2,"Srebf2, Srebp2",,,
2202,R-MMU-180714,Kpnb1 [nucleoplasm],UniProtP70168,"Kpnb1, Impnb",,,
2203,R-MMU-1655739,Scap [Golgi membrane],UniProtQ6GQT6,Scap,,,
2204,R-MMU-1655753,Srebf1 [Golgi membrane],UniProtQ9WTN3,"Srebf1, Srebp1",,,
2205,R-MMU-1655747,Srebf2 [Golgi membrane],UniProtQ3U1N2,"Srebf2, Srebp2",,,
2206,R-MMU-1655718,Srebf1 [Golgi membrane],UniProtQ9WTN3,"Srebf1, Srebp1",,,
2207,R-MMU-1655752,Srebf2 [Golgi membrane],UniProtQ3U1N2,"Srebf2, Srebp2",,,
2208,R-MMU-1604608,Arf3 [Golgi membrane],UniProtP61205,Arf3,,,
2209,R-MMU-199971,Arf1 [Golgi membrane],UniProtP84078,Arf1,,,
2210,R-MMU-1604615,Pi4kb [cytosol],UniProtQ8BKC8,Pi4kb,,,
2211,R-MMU-1806202,Pi4kb [Golgi membrane],UniProtQ8BKC8,Pi4kb,,,
2212,R-MMU-193148,Cyp11a1 [mitochondrial matrix],UniProtQ9QZ82,Cyp11a1,,,
2213,R-MMU-2395499,Fdxr [mitochondrial matrix],UniProtQ61578,Fdxr,,,
2214,R-MMU-2395506-2,Fdx2 [mitochondrial matrix],UniProtQ9CPW2,Fdx2,,,
2215,R-MMU-2395506,Gm49373 [mitochondrial matrix],UniProtA0A1L1SV24,Gm49373,,,
2216,R-MMU-2395500,Fdx1 [mitochondrial matrix],UniProtP46656,Fdx1,,,
2217,R-MMU-194115,Alb [extracellular region],UniProtP07724,Alb,,,
2218,R-MMU-194158,Fabp6 [cytosol],UniProtP51162,Fabp6,,,
2219,R-MMU-196120,Star [mitochondrial intermembrane space],UniProtP51557,Star,,,
2220,R-MMU-196083,Stard4 [cytosol],UniProtQ99JV5,Stard4,,,
2221,R-MMU-196079,Stard6 [cytosol],UniProtP59096,Stard6,,,
2222,R-MMU-8873870,Stard3nl [cytosol],UniProtQ9DCI3,Stard3nl,,,
2223,R-MMU-5216089,Stard3 [cytosol],UniProtQ61542,Stard3,,,
2224,R-MMU-2993858,Acacb [mitochondrial outer membrane],UniProtE9Q4Z2,Acacb,,,
2225,R-MMU-8876892,phospho-Acacb [mitochondrial outer membrane],UniProtE9Q4Z2,Acacb,,,
2226,R-MMU-165528,Ran [nucleoplasm],UniProtP62827,Ran,,,
2227,R-MMU-209886,Gc [extracellular region],UniProtP21614,Gc,,,
2228,R-MMU-508497,Arsa [lysosomal lumen],UniProtP50428,Arsa,,,
2229,R-MMU-1606798,Arsa [lysosomal lumen],UniProtP50428,Arsa,,,
2230,R-MMU-61605,Ptgs2 [endoplasmic reticulum membrane],UniProtQ05769,Ptgs2,,,
2231,R-MMU-428931,Ptgs1 [endoplasmic reticulum membrane],UniProtP22437,Ptgs1,,,
2232,R-MMU-2314694,Ptgs1 [endoplasmic reticulum membrane],UniProtP22437,Ptgs1,,,
2233,R-MMU-2161824,Ptgs2 [endoplasmic reticulum membrane],UniProtQ05769,Ptgs2,,,
2234,R-MMU-1989743,Fabp1 [nucleoplasm],UniProtP12710,Fabp1,,,
2235,R-MMU-381319,Rxra [nucleoplasm],UniProtP28700,"Rxra, Nr2b1",,,
2236,R-MMU-879702,Ppara [nucleoplasm],UniProtP23204,"Ppara, Nr1c1, Ppar",,,
2237,R-MMU-442469,Ncor2 [nucleoplasm],UniProtQ9WU42,"Ncor2, Smrt",,,
2238,R-MMU-351657,Sin3a [nucleoplasm],UniProtQ60520,"Sin3a, Kiaa4126",,,
2239,R-MMU-442464,Hdac3 [nucleoplasm],UniProtO88895,Hdac3,,,
2240,R-MMU-442501,Ncor1 [nucleoplasm],UniProtQ60974,"Ncor1, Rxrip13",,,
2241,R-MMU-349685,Sin3b [nucleoplasm],UniProtQ62141,Sin3b,,,
2242,R-MMU-351644,Tbl1x [nucleoplasm],UniProtQ9QXE7,"Tbl1x, Tbl1",,,
2243,R-MMU-2064254,Tbl1xr1 [nucleoplasm],UniProtQ8BHJ5,"Tbl1xr1, Ira1, Tblr1",,,
2244,R-MMU-400141,Smarcd3 [nucleoplasm],UniProtQ6P9Z1,Smarcd3,,,
2245,R-MMU-193545,Crebbp [nucleoplasm],UniProtP45481,"Crebbp, Cbp",,,
2246,R-MMU-400176,Tgs1 [nucleoplasm],UniProtQ923W1,Tgs1,,,
2247,R-MMU-212445,Med1 [nucleoplasm],UniProtQ925J9,"Med1, Crsp210, Drip205, Pbp, Pparbp, Trap220, Trip2",,,
2248,R-MMU-400163,Chd9 [nucleoplasm],UniProtQ8BYH8,Chd9,,,
2249,R-MMU-400139,Carm1 [nucleoplasm],UniProtQ9WVG6,Carm1,,,
2250,R-MMU-442499,Helz2 [nucleoplasm],UniProtE9QAM5,Helz2,,,
2251,R-MMU-376398,Ncoa2 [nucleoplasm],UniProtQ61026,"Ncoa2, Grip1, Src2, Tif2",,,
2252,R-MMU-376414,Ncoa6 [nucleoplasm],UniProtQ9JL19,"Ncoa6, Aib3, Prip, Rap250, Trbp",,,
2253,R-MMU-442496,Ncoa1 [nucleoplasm],UniProtP70365,"Ncoa1, Src1",,,
2254,R-MMU-429010,Alox5 [cytosol],UniProtP48999,Alox5,,,
2255,R-MMU-265276,phospho-Alox5 [cytosol],UniProtP48999,Alox5,,,
2256,R-MMU-429665,Cert1 [endoplasmic reticulum membrane],UniProtQ9EQG9,Cert1,,,
2257,R-MMU-429677,Vapa [endoplasmic reticulum membrane],UniProtQ9WV55,Vapa,,,
2258,R-MMU-429718,Vapb [endoplasmic reticulum membrane],UniProtQ9QY76,Vapb,,,
2259,R-MMU-429688,Ppm1l [endoplasmic reticulum membrane],UniProtQ8BHN0,Ppm1l,,,
2260,R-MMU-429712,Cert1 [cytosol],UniProtQ9EQG9,Cert1,,,
2261,R-MMU-429704,phospho-Cert1 [cytosol],UniProtQ9EQG9,Cert1,,,
2262,R-MMU-429695,phospho-Cert1 [cytosol],UniProtQ9EQG9,Cert1,,,
2263,R-MMU-429727,phospho-Cert1 [endoplasmic reticulum membrane],UniProtQ9EQG9,Cert1,,,
2264,R-MMU-3730625,Gm49325 [nucleoplasm],UniProtG3UZ60,Gm49325,,,
2265,R-MMU-3730619,Ube2i [nucleoplasm],UniProtP63280,"Ube2i, Ubc9, Ubce2i, Ubce9",,,
2266,R-MMU-375512,Vdr [nucleoplasm],UniProtP48281,Vdr,,,
2267,R-MMU-912483,Ube2i [nucleoplasm],UniProtP63280,"Ube2i, Ubc9, Ubce2i, Ubce9",,,
2268,R-MMU-4546376,Vdr [nucleoplasm],UniProtP48281,Vdr,,,
2269,R-MMU-400312,Cpne7 [plasma membrane],UniProtQ0VE82,Cpne7,,,
2270,R-MMU-5215998,Cpne1 [plasma membrane],UniProtQ8C166,Cpne1,,,
2271,R-MMU-5215918,Cpne3 [plasma membrane],UniProtQ8BT60,Cpne3,,,
2272,R-MMU-5215957,Cpne6 [plasma membrane],UniProtQ9Z140,Cpne6,,,
2273,R-MMU-2026069,Fabp4 [cytosol],UniProtP04117,"Fabp4, Ap2",,,
2274,R-MMU-5216081,Fabp5 [cytosol],UniProtQ05816,Fabp5,,,
2275,R-MMU-2026981,Fabp1 [cytosol],UniProtP12710,Fabp1,,,
2276,R-MMU-5215983,Fabp9 [cytosol],UniProtO08716,Fabp9,,,
2277,R-MMU-9016783,Fabp7 [cytosol],UniProtP51880,"Fabp7, Blbp",,,
2278,R-MMU-2026074,Fabp2 [cytosol],UniProtP55050,Fabp2,,,
2279,R-MMU-5216050,Fabp12 [cytosol],UniProtQ9DAK4,Fabp12,,,
2280,R-MMU-5216066,Fabp3 [cytosol],UniProtP11404,Fabp3,,,
2281,R-MMU-5340228,Nr1h4 [nucleoplasm],UniProtQ60641,Nr1h4,,,
2282,R-MMU-6809239,Mtmr9 [cytosol],UniProtQ9Z2D0,"Mtmr9, Mtmr3",,,
2283,R-MMU-1604666,Mtmr6 [cytosol],UniProtQ8VE11,Mtmr6,,,
2284,R-MMU-1604646,Mtm1 [cytosol],UniProtQ9Z2C5,Mtm1,,,
2285,R-MMU-6809657,Mtmr12 [cytosol],UniProtQ80TA6,Mtmr12,,,
2286,R-MMU-6809879,Mtmr2 [cytosol],UniProtQ9Z2D1,Mtmr2,,,
2287,R-MMU-6809747,Sbf1 [endoplasmic reticulum membrane],UniProtQ6ZPE2,Sbf1,,,
2288,R-MMU-6810395,Pip4p1 [late endosome membrane],UniProtQ3TWL2,Pip4p1,,,
2289,R-MMU-6810405,Pip4p1 [nucleoplasm],UniProtQ3TWL2,Pip4p1,,,
2290,R-MMU-8848238,Acbd7 [endoplasmic reticulum lumen],UniProtQ9D258,Acbd7,,,
2291,R-MMU-8848241,Dbi [endoplasmic reticulum lumen],UniProtP31786,Dbi,,,
2292,R-MMU-8848237,Acbd4 [peroxisomal membrane],UniProtE9Q289,Acbd4,,,
2293,R-MMU-8848235,Acbd5 [peroxisomal membrane],UniProtQ5XG73,Acbd5,,,
2294,R-MMU-8848243,Acbd6 [cytosol],UniProtQ9D061,Acbd6,,,
2295,R-MMU-8856626,Cidea [cytosol],UniProtO70302,Cidea,,,
2296,R-MMU-8856627,Cidec [cytosol],UniProtP56198,"Cidec, Fsp27",,,
2297,R-MMU-8857678,Fitm2 [endoplasmic reticulum membrane],UniProtP59266,Fitm2,,,
2298,R-MMU-8857655,Fitm1 [endoplasmic reticulum membrane],UniProtQ91V79,Fitm1,,,
2299,R-MMU-8858285,Hilpda [cytosol],UniProtQ9JLS0,Hilpda,,,
2300,R-MMU-8862029,Hsd17b13 [cytosol],UniProtQ8VCR2,Hsd17b13,,,
2301,R-MMU-8867328,Mid1ip1 [cytosol],UniProtQ9CQ20,Mid1ip1,,,
2302,R-MMU-8867326,Thrsp [cytosol],UniProtQ62264,Thrsp,,,
2303,R-MMU-8870329,Plekha2 [plasma membrane],UniProtQ9ERS5,Plekha2,,,
2304,R-MMU-8870318,Ptpn13 [plasma membrane],UniProtQ64512,Ptpn13,,,
2305,R-MMU-8870328,Plekha1 [plasma membrane],UniProtQ8BUL6,Plekha1,,,
2306,R-MMU-8870491,Plekha6 [plasma membrane],UniProtQ7TQG1,Plekha6,,,
2307,R-MMU-8870498,Plekha5 [plasma membrane],UniProtE9Q6H8,Plekha5,,,
2308,R-MMU-8870357,Plekha4 [plasma membrane],UniProtQ8VC98,Plekha4,,,
2309,R-MMU-5216169,Plekha8 [Golgi membrane],UniProtQ80W71,Plekha8,,,
2310,R-MMU-8871372,Rab14 [early endosome membrane],UniProtQ91V41,Rab14,,,
2311,R-MMU-8871356,Rab4a [early endosome membrane],UniProtP56371,"Rab4a, Rab4",,,
2312,R-MMU-2130175,Rab5a [early endosome membrane],UniProtQ9CQD1,Rab5a,,,
2313,R-MMU-5215951,phospho-Rufy1 [early endosome membrane],UniProtQ8BIJ7,Rufy1,,,
2314,R-MMU-8871352,phospho-Rufy1 [cytosol],UniProtQ8BIJ7,Rufy1,,,
2315,R-MMU-8871374,Rufy1 [cytosol],UniProtQ8BIJ7,Rufy1,,,
2316,R-MMU-5215990,Pctp [cytosol],UniProtP53808,Pctp,,,
2317,R-MMU-8873867,Stard10 [cytosol],UniProtQ9JMD3,Stard10,,,
2318,R-MMU-1498772,Lpcat1 [endoplasmic reticulum membrane],UniProtQ3TFD2,Lpcat1,,,
2319,R-MMU-196114,Stard5 [cytosol],UniProtQ9EPQ7,Stard5,,,
2320,R-MMU-8873930,phospho-Stard10 [cytosol],UniProtQ9JMD3,Stard10,,,
2321,R-MMU-8873841,Stard7 [mitochondrial outer membrane],UniProtQ8R1R3,Stard7,,,
2322,R-MMU-8933545,phospho-Ndufab1 [mitochondrial inner membrane],UniProtQ9CR21,Ndufab1,,,
2323,R-MMU-8934586,phospho-Ndufab1 [mitochondrial inner membrane],UniProtQ9CR21,Ndufab1,,,
2324,R-PFA-1524113,PITPNB [Golgi membrane],UniProtQ8IDI9,-,,,
2325,R-PFA-1524106,PITPNB [endoplasmic reticulum membrane],UniProtQ8IDI9,-,,,
2326,R-PFA-1604608,ARF3 [Golgi membrane],UniProtQ8IEF2,-,,,
2327,R-PFA-199971,ARF1 [Golgi membrane],UniProtA0A143ZY58,-,,,
2328,R-PFA-199971-2,ARF1 [Golgi membrane],UniProtQ7KQL3,ARF1,,,
2329,R-PFA-1604615,PI4KB [cytosol],UniProtQ8I406,-,,,
2330,R-PFA-1806202,PI4KB [Golgi membrane],UniProtQ8I406,-,,,
2331,R-PFA-8848238-9,ACBD7 [endoplasmic reticulum lumen],UniProtQ8IK45,-,,,
2332,R-PFA-8848238,ACBD7 [endoplasmic reticulum lumen],UniProtC0H5M7,-,,,
2333,R-PFA-8848238-8,ACBD7 [endoplasmic reticulum lumen],UniProtQ8IK25,-,,,
2334,R-PFA-8848238-3,ACBD7 [endoplasmic reticulum lumen],UniProtQ8IAT5,-,,,
2335,R-PFA-8848238-10,ACBD7 [endoplasmic reticulum lumen],UniProtQ8IK57,-,,,
2336,R-PFA-8848238-2,ACBD7 [endoplasmic reticulum lumen],UniProtQ8I4P9,-,,,
2337,R-PFA-8848238-5,ACBD7 [endoplasmic reticulum lumen],UniProtQ8IFL7,-,,,
2338,R-PFA-8848238-4,ACBD7 [endoplasmic reticulum lumen],UniProtQ8IFL1,-,,,
2339,R-PFA-8848238-7,ACBD7 [endoplasmic reticulum lumen],UniProtQ8IK24,-,,,
2340,R-PFA-8848238-6,ACBD7 [endoplasmic reticulum lumen],UniProtQ8IK23,-,,,
2341,R-PFA-8848241-4,DBI [endoplasmic reticulum lumen],UniProtQ8IFL1,-,,,
2342,R-PFA-8848241-3,DBI [endoplasmic reticulum lumen],UniProtQ8IAT5,-,,,
2343,R-PFA-8848241-6,DBI [endoplasmic reticulum lumen],UniProtQ8IK23,-,,,
2344,R-PFA-8848241-5,DBI [endoplasmic reticulum lumen],UniProtQ8IFL7,-,,,
2345,R-PFA-8848241-8,DBI [endoplasmic reticulum lumen],UniProtQ8IK25,-,,,
2346,R-PFA-8848241-7,DBI [endoplasmic reticulum lumen],UniProtQ8IK24,-,,,
2347,R-PFA-8848241-10,DBI [endoplasmic reticulum lumen],UniProtQ8IK57,-,,,
2348,R-PFA-8848241-2,DBI [endoplasmic reticulum lumen],UniProtQ8I4P9,-,,,
2349,R-PFA-8848241-9,DBI [endoplasmic reticulum lumen],UniProtQ8IK45,-,,,
2350,R-PFA-8848241,DBI [endoplasmic reticulum lumen],UniProtC0H5M7,-,,,
2351,R-PFA-8848237,ACBD4 [peroxisomal membrane],UniProtQ8I4Q5,-,,,
2352,R-PFA-8848235,ACBD5 [peroxisomal membrane],UniProtQ8I4Q5,-,,,
2353,R-PFA-8848243,ACBD6 [cytosol],UniProtQ8IIH7,-,,,
2354,R-PFA-5216169,PLEKHA8 [Golgi membrane],UniProtQ8I2Z4,-,,,
2355,R-RNO-1449658,Serpina6 [extracellular region],UniProtP31211,Serpina6,,,
2356,R-RNO-1524113,Pitpnb [Golgi membrane],UniProtP53812,Pitpnb,,,
2357,R-RNO-1524106,Pitpnb [endoplasmic reticulum membrane],UniProtP53812,Pitpnb,,,
2358,R-RNO-1605614,Gm2a [lysosomal lumen],UniProtQ6IN37,Gm2a,,,
2359,R-RNO-1614316,Sumf1 [endoplasmic reticulum lumen],UniProtD4A7I8,Sumf1,,,
2360,R-RNO-1614305,Sumf2 [endoplasmic reticulum lumen],UniProtD3ZTR4,Sumf2,,,
2361,R-RNO-1614334,Arsa [endoplasmic reticulum lumen],UniProtQ32KK2,Arsa,,,
